iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
3,q121,238.942,11.03,249.972,2.67
3,q123,9740.73,8.113,9748.843,1.8344
3,q124,531.028,5.097,536.125,2.5197
3,q125,75.509,3.78,79.289,1.4115
3,q127,116.058,7.701,123.759,1.6261
3,q128,130.818,7.15,137.968,1.7267
3,q129,386.118,16.418,402.536,1.7425
3,q130,143.875,5.381,149.256,1.1959
3,q131,22323.83,8.503,22332.333,8.6358
3,q132,50226.979,20.205,50247.184,9.4027
3,q133,1406.249,17.683,1423.932,2.4453
3,q134,157.116,17.679,174.795,5.1361
3,q136,17578.372,17.734,17596.106,1.4323
3,q137,60.781,14.297,75.078,1.6699
3,q138,1249.329,4.552,1253.881,2.7469
3,q139,403.066,7.896,410.962,1.6006
3,q140,10160.836,42.91,10203.746,2.5174
3,q141,24535.164,13.042,24548.206,1.9621
3,q142,22889.313,41.89,22931.203,2.1242
3,q143,13625.837,33.501,13659.338,1.5831
3,q144,1749.392,17.659,1767.051,1.5785
3,q145,153.768,9.668,163.436,1.8472
3,q146,412.702,23.427,436.129,1.9362
4,q001,29.697,1.391,31.088,1.0203
4,q002,1591.431,3.557,1594.988,2.3531
4,q003,227.169,3.763,230.932,1.8801
4,q004,195.203,3.905,199.108,1.417
4,q005,559.621,1.591,561.212,1.7187
4,q006,160.484,3.87,164.354,1.8109
4,q007,161.61,4.626,166.236,1.972
4,q008,252.911,5.261,258.172,1.6723
4,q009,175.055,2.147,177.202,1.3165
4,q010,114.753,6.74,121.493,1.3239
4,q011,85.577,2.818,88.395,1.6489
4,q012,144.095,2.381,146.476,1.1784
4,q013,59.608,7.135,66.743,1.6549
4,q014,53.32,5.437,58.757,10.4389
4,q015,723.66,2.517,726.177,1.112
4,q016,85.443,2.419,87.862,1.7078
4,q017,38.348,4.528,42.876,3.0271
4,q018,86.291,5.649,91.94,1.5497
4,q019,40.51,1.916,42.426,1.9242
4,q020,112.613,5.731,118.344,2.0729
4,q021,85.478,5.627,91.105,3.0328
4,q022,345.753,2.27,348.023,2.7413
4,q023,109.524,1.913,111.437,1.9767
4,q024,60.404,5.768,66.172,1.7851
4,q025,122.427,9.683,132.11,1.4108
4,q026,89.125,5.526,94.651,1.3612
4,q027,111.237,9.566,120.803,1.6831
4,q028,1150.12,2.639,1152.759,2.177
4,q029,151.032,3.475,154.507,2.0788
4,q030,21735.91,6.691,21742.601,3.8724
4,q031,862.696,8.772,871.468,3.3055
4,q032,6175.678,4.306,6179.984,1.7864
4,q033,109.317,9.807,119.124,4.5243
4,q034,37066.046,3.08,37069.126,4.8094
4,q035,275.04,5.153,280.193,1.8578
4,q036,76.551,8.726,85.277,3.2458
4,q037,261.253,7.948,269.201,1.5795
4,q038,7111.042,12.862,7123.904,1.4939
4,q039,232.741,9.99,242.731,1.9954
4,q040,57.927,3.426,61.353,1.9003
4,q041,52.81,9.105,61.915,2.0176
4,q042,194.326,3.148,197.474,1.3942
4,q043,817.216,3.816,821.032,1.5102
4,q044,397.27,12.129,409.399,1.7832
4,q045,193.895,9.301,203.196,2.5632
4,q046,140.401,18.613,159.014,1.7213
4,q047,4531.055,6.644,4537.699,1.8575
4,q048,66.578,13.231,79.809,6.1586
4,q049,2414.094,6.866,2420.96,2.6125
4,q050,60.11,7.106,67.216,7.2192
4,q051,8705.501,16.054,8721.555,2.4638
4,q052,13637.556,18.293,13655.849,2.907
4,q053,186.115,13.533,199.648,1.5271
4,q054,29.48,4.66,34.14,3.6526
4,q055,48.535,9.719,58.254,1.354
4,q056,1359.843,3.87,1363.713,3.7595
4,q057,82.07,11.868,93.938,2.4366
4,q059,8054.364,9.404,8063.768,4.2712
4,q060,1128.525,6.39,1134.915,1.9197
4,q061,159.142,26.767,185.909,1.7169
4,q062,61.03,20.566,81.596,2.8639
4,q063,86.506,9.234,95.74,3.5079
4,q064,111.803,8.657,120.46,1.6953
4,q065,60.513,8.585,69.098,1.8501
4,q066,101.039,8.895,109.934,2.1941
4,q067,30.737,9.35,40.087,4.2017
4,q068,69990.054,15.357,70005.411,1.6409
4,q069,7619.995,8.531,7628.526,2.3356
4,q070,7032.148,25.314,7057.462,2.1107
4,q071,4087.796,19.06,4106.856,2.1068
4,q072,291.9,7.848,299.748,2.7692
4,q073,2515.614,21.579,2537.193,4.683
4,q074,1909.684,19.58,1929.264,1.9971
4,q075,558.379,9.292,567.671,1.844
4,q076,216.499,22.474,238.973,2.6753
4,q077,445.745,9.16,454.905,1.4594
4,q078,165.855,18.189,184.044,3.0464
4,q079,466.051,19.405,485.456,2.0256
4,q080,157.093,6.434,163.527,1.5807
4,q081,93.662,6.069,99.731,1.1769
4,q082,196.145,2.437,198.582,1.1938
4,q083,240.597,5.678,246.275,1.632
4,q084,717.301,2.404,719.705,1.9394
4,q085,740.72,5.011,745.731,1.9698
4,q086,196.634,6.877,203.511,1.2279
4,q087,107.453,5.396,112.849,1.5599
4,q088,704.32,2.392,706.712,1.1195
4,q089,148.218,2.333,150.551,1.9805
4,q090,180.91,5.709,186.619,1.4617
4,q091,504.144,6.002,510.146,1.9107
4,q092,82.572,4.649,87.221,1.188
4,q093,256.85,2.101,258.951,2.663
4,q094,244.18,2.04,246.22,2.1642
4,q095,882.054,3.049,885.103,1.7533
4,q096,367.6,8.354,375.954,1.4547
4,q097,5845.227,11.373,5856.6,5.9911
4,q098,2685.238,9.391,2694.629,2.6325
4,q099,173.641,3.589,177.23,2.078
4,q100,125.614,3.489,129.103,1.7135
4,q101,343.326,3.37,346.696,2.2556
4,q102,290.771,2.966,293.737,1.4422
4,q103,776.905,3.867,780.772,3.141
4,q104,5687.596,3.624,5691.22,2.5131
4,q105,13616.433,9.144,13625.577,3.7534
4,q106,1092.569,4.125,1096.694,2.4588
4,q107,34953.638,3.77,34957.408,4.0119
4,q108,36870.771,8.567,36879.338,4.3437
4,q109,183.394,14.446,197.84,1.4603
4,q110,127.406,13.316,140.722,1.4136
4,q111,262.169,5.841,268.01,1.8579
4,q112,227.71,5.715,233.425,1.7077
4,q113,1416.68,3.191,1419.871,1.6118
4,q114,1394.435,10.19,1404.625,1.403
4,q115,3064.128,3.574,3067.702,2.023
4,q116,493.687,9.285,502.972,2.7089
4,q117,314.509,3.294,317.803,2.4734
4,q118,366.938,8.289,375.227,1.9348
4,q119,258.129,3.652,261.781,2.0289
4,q121,249.24,4.898,254.138,2.619
4,q123,9742.199,8.429,9750.628,1.8362
4,q124,529.97,8.55,538.52,2.5552
4,q125,79.985,9.595,89.58,1.3827
4,q127,106.378,9.196,115.574,1.6465
4,q128,121.47,7.256,128.726,1.767
4,q129,410.676,16.562,427.238,1.7375
4,q130,148.503,13.684,162.187,1.2135
4,q131,22288.686,7.156,22295.842,8.5491
4,q132,50268.667,7.343,50276.01,9.3152
4,q133,1391.655,7.372,1399.027,2.419
4,q134,142.999,17.892,160.891,5.1387
4,q136,17617.987,18.908,17636.895,1.4343
4,q137,74.937,14.759,89.696,1.6519
4,q138,1260.895,10.204,1271.099,2.7433
4,q139,405.996,18.935,424.931,1.5977
4,q140,10297.157,17.59,10314.747,2.4753
4,q141,24652.288,33.963,24686.251,1.9627
4,q142,22877.839,42.957,22920.796,2.1142
4,q143,13295.93,38.34,13334.27,1.5783
4,q144,1136.474,7.301,1143.775,1.6905
4,q145,157.801,10.009,167.81,1.8494
