iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
2,q06_s321,199.353,0.84,200.193,1.1702
2,q06_s333,197.539,0.822,198.361,1.1702
2,q06_s42,193.645,0.849,194.494,1.159
2,q06_s444,195.033,0.823,195.856,1.159
2,q06_s456,199.152,0.819,199.971,1.158
2,q06_s55,198.692,0.827,199.519,1.1701
2,q06_s555,199.425,0.846,200.271,1.17
2,q06_s654,193.972,0.827,194.799,1.1695
2,q06_s666,199.874,0.843,200.717,1.1727
2,q06_s7,197.238,0.805,198.043,1.16
2,q06_s777,200.773,0.857,201.63,1.1575
2,q06_s789,199.35,0.846,200.196,1.1598
2,q06_s987,200.258,0.8,201.058,1.1716
2,q06_s99,195.975,0.845,196.82,1.1709
2,q07_s111,320.387,3.12,323.507,3.3943
2,q07_s123,301.848,3.011,304.859,3.4239
2,q07_s1337,300.466,3.013,303.479,3.4343
2,q07_s17,299.61,3.005,302.615,3.4138
2,q07_s2024,303.984,2.889,306.873,3.4147
2,q07_s222,301.231,3.101,304.332,3.4466
2,q07_s321,300.361,2.987,303.348,3.4098
2,q07_s333,300.658,3.015,303.673,3.4277
2,q07_s42,302.519,2.976,305.495,3.4244
2,q07_s444,300.798,3.101,303.899,3.433
2,q07_s456,300.466,3.005,303.471,3.4292
2,q07_s55,301.446,2.993,304.439,3.4111
2,q07_s555,301.479,3.001,304.48,3.4173
2,q07_s654,302.626,3.024,305.65,3.4218
2,q07_s666,300.453,3.102,303.555,3.436
2,q07_s7,300.166,2.992,303.158,3.4133
2,q07_s777,300.132,3.025,303.157,3.4401
2,q07_s789,299.732,2.993,302.725,3.4397
2,q07_s987,301.911,3.009,304.92,3.4436
2,q07_s99,300.282,3.117,303.399,3.4171
2,q08_s111,290.949,3.429,294.378,2.4589
2,q08_s123,286.785,3.479,290.264,2.5313
2,q08_s1337,284.419,3.415,287.834,2.5014
2,q08_s17,284.102,3.461,287.563,2.511
2,q08_s2024,285.338,3.38,288.718,2.5207
2,q08_s222,288.697,3.438,292.135,2.4429
2,q08_s321,285.87,3.421,289.291,2.4889
2,q08_s333,287.426,3.451,290.877,2.4892
2,q08_s42,288.45,3.541,291.991,2.4943
2,q08_s444,288.771,3.456,292.227,2.4599
2,q08_s456,291.564,3.416,294.98,2.4595
2,q08_s55,287.448,3.408,290.856,2.4747
2,q08_s555,287.67,3.455,291.125,2.4718
2,q08_s654,287.894,3.409,291.303,2.5038
2,q08_s666,287.711,3.434,291.145,2.4307
2,q08_s7,286.767,3.522,290.289,2.4907
2,q08_s777,286.297,3.423,289.72,2.4833
2,q08_s789,287.923,3.446,291.369,2.5162
2,q08_s987,287.711,3.421,291.132,2.4836
2,q08_s99,286.209,3.44,289.649,2.4887
2,q09_s111,723.486,2.532,726.018,2.755
2,q09_s123,720.79,2.68,723.47,2.7993
2,q09_s1337,725.952,2.62,728.572,2.8568
2,q09_s17,633.481,2.542,636.023,2.7066
2,q09_s2024,718.321,2.522,720.843,2.8715
2,q09_s222,716.801,2.514,719.315,2.7605
2,q09_s321,718.955,2.592,721.547,2.8272
2,q09_s333,716.821,2.504,719.325,2.7977
2,q09_s42,714.098,2.598,716.696,2.7977
2,q09_s444,634.132,2.542,636.674,2.6963
2,q09_s456,722.736,2.533,725.269,2.7844
2,q09_s55,623.897,2.558,626.455,2.7324
2,q09_s555,723.05,2.563,725.613,2.753
2,q09_s654,626.528,2.533,629.061,2.7046
2,q09_s666,714.635,2.63,717.265,2.7605
2,q09_s7,632.369,2.551,634.92,2.7107
2,q09_s777,713.722,2.615,716.337,2.7977
2,q09_s789,716.231,2.58,718.811,2.7598
2,q09_s987,631.658,2.433,634.091,2.7107
2,q09_s99,629.384,2.544,631.928,2.7106
2,q10_s111,373.717,1.46,375.177,1.9186
2,q10_s123,366.361,1.344,367.705,1.6942
2,q10_s1337,369.568,1.354,370.922,1.9459
2,q10_s17,367.245,1.354,368.599,1.9399
2,q10_s2024,367.185,1.373,368.558,1.6923
