iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
4,13c,264.914,19.684,284.598,1.8726
4,13d,1867.963,16.866,1884.829,2.8866
4,14a,904.689,12.406,917.095,1.9798
4,14b,112.933,13.907,126.84,2.5217
4,14c,918.53,12.309,930.839,1.8405
4,15a,231.835,28.372,260.207,2.0065
4,15b,19.984,30.284,50.268,1.5518
4,15c,604.923,27.422,632.345,2.2213
4,15d,855.425,24.146,879.571,2.5731
4,16a,184.944,11.961,196.905,3.9283
4,16b,6759.453,10.608,6770.061,2.6178
4,16c,1012.311,11.585,1023.896,2.9952
4,16d,876.129,12.096,888.225,2.5913
4,17a,4955.16,6.872,4962.032,3.1495
4,17b,4619.15,6.418,4625.568,3.1899
4,17c,4578.974,6.505,4585.479,3.3503
4,17d,4598.298,6.589,4604.887,3.4719
4,17e,8454.765,6.61,8461.375,2.7494
4,17f,7678.095,6.5,7684.595,2.4902
4,18a,8086.813,7.352,8094.165,1.5381
4,18b,203.231,9.32,212.551,1.6321
4,18c,3118.314,7.896,3126.21,2.8032
4,19a,131.162,59.088,190.25,1.6187
4,19b,56.297,57.875,114.172,2.6541
4,19c,5129.717,53.788,5183.505,53.6959
4,19d,61392.386,49.698,61442.084,32.0787
4,1a,39.489,3.578,43.067,2.1653
4,1b,36.884,3.011,39.895,5.5926
4,1c,38.689,3.068,41.757,1.6648
4,1d,36.83,2.851,39.681,6.0385
4,20a,1819.217,32.016,1851.233,2.1424
4,20b,769.574,33.196,802.77,1.8527
4,20c,674.823,30.308,705.131,1.8895
4,21a,49.461,29.684,79.145,1.9315
4,21b,45.443,28.664,74.107,3.0482
4,21c,45.893,29.085,74.978,2.017
4,22a,914.104,76.597,990.701,2.9474
4,22b,881.41,76.483,957.893,4.178
4,22c,1035.276,77.101,1112.377,4.347
4,22d,1080.84,72.189,1153.029,2.2772
4,23a,154.71,68.068,222.778,4.029
4,23b,71.749,64.21,135.959,2.1927
4,23c,265.739,68.345,334.084,2.5392
4,24a,125.901,745.647,871.548,1.7688
4,24b,23.338,810.768,834.106,4.6732
4,25a,1221.341,24.269,1245.61,2.394
4,25b,144.263,26.256,170.519,2.2214
4,25c,3816.982,25.137,3842.119,2.8677
4,26a,1977.874,689.047,2666.921,11.4353
4,26b,96.817,662.41,759.227,2.5453
4,26c,1912.659,639.246,2551.905,3.5951
4,27a,107.009,752.323,859.332,4.3686
4,27b,13.952,712.62,726.572,3.6063
4,27c,79.716,753.552,833.268,5.2161
4,28a,201.413,1000.27,1201.683,2.4995
4,28b,645.484,984.37,1629.854,4.3998
4,28c,476.239,1008.535,1484.774,4.3313
4,29a,46.203,1481.514,1527.717,4.8143
4,29b,11.167,1411.732,1422.899,2.4012
4,29c,89.426,1377.105,1466.531,3.0455
4,2a,255.786,2.726,258.512,3.3859
4,2b,257.81,2.922,260.732,3.4241
4,2c,159.123,2.915,162.038,9.2919
4,2d,280.328,2.913,283.241,3.3039
4,30a,1032.032,700.675,1732.707,2.1284
4,30b,186.811,795.164,981.975,1.6566
4,30c,1884.845,681.116,2565.961,2.2806
4,31a,134.15,87.836,221.986,1.8167
4,31b,39.813,94.085,133.898,6.7363
4,31c,136.327,85.48,221.807,2.3065
4,32a,8.653,3.538,12.191,18.0679
4,32b,100.799,3.075,103.874,6.034
4,33a,197.566,788.445,986.011,3.8602
4,33b,14.852,743.98,758.832,1.3983
4,33c,21.287,805.068,826.355,1.2731
4,3a,131.499,2.346,133.845,2.7668
4,3b,211.212,2.45,213.662,1.7718
4,3c,267.894,2.608,270.502,1.7185
4,4a,89.426,3.199,92.625,3.0501
4,4b,68.022,3.001,71.023,2.6559
4,4c,373.646,2.934,376.58,1.7259
4,5a,67.11,3.751,70.861,1.8719
4,5b,62.142,3.354,65.496,1.0187
4,5c,97.237,3.347,100.584,1.1174
4,6a,23.145,2.888,26.033,6.4369
4,6b,173.676,2.865,176.541,2.2287
4,6c,6.709,3.095,9.804,3.5896
4,6d,6436.58,4.908,6441.488,1.7951
4,6e,17.099,3.043,20.142,8.6385
4,6f,3665.038,2.612,3667.65,1.7459
4,7a,128.549,14.791,143.34,1.8987
4,7b,124.493,13.367,137.86,1.692
4,7c,9699.102,15.102,9714.204,10.1308
4,8a,833.979,16.451,850.43,1.8731
4,8b,89.926,10.705,100.631,1.8667
4,8c,3026.654,6.264,3032.918,2.2513
