iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
4,q075,249.973,7.402,257.375,1.2713
4,q076,113.661,6.765,120.426,1.5405
4,q077,374.852,7.301,382.153,2.0034
4,q078,33.049,5.738,38.787,2.3664
4,q079,206.784,5.992,212.776,1.5332
4,q080,76.079,2.04,78.119,1.1171
4,q081,43.954,1.783,45.737,1.4675
4,q082,100.536,1.778,102.314,1.2328
4,q083,118.151,1.664,119.815,1.3112
4,q084,368.716,1.675,370.391,1.7541
4,q085,351.114,1.464,352.578,1.7762
4,q086,78.824,1.97,80.794,1.1767
4,q087,48.655,1.595,50.25,1.5618
4,q088,342.519,1.567,344.086,1.124
4,q089,142.46,1.767,144.227,1.4277
4,q090,102.476,1.779,104.255,1.3768
4,q091,330.207,1.683,331.89,1.4662
4,q092,40.445,1.415,41.86,1.2907
4,q093,141.374,1.508,142.882,2.0748
4,q094,42.762,1.38,44.142,1.8191
4,q095,271.276,2.063,273.339,1.3674
4,q096,165.501,2.634,168.135,1.4852
4,q097,3283.221,3.614,3286.835,3.2939
4,q098,2826.069,2.808,2828.877,3.0191
4,q099,97.804,2.496,100.3,1.7573
4,q100,68.637,2.322,70.959,1.268
4,q101,96.352,2.593,98.945,1.3371
4,q102,147.47,2.013,149.483,1.3989
4,q103,183.593,2.744,186.337,2.4595
4,q104,2919.5,2.577,2922.077,1.8711
4,q105,7470.122,2.755,7472.877,3.1357
4,q106,164.994,3.189,168.183,1.5732
4,q107,16460.484,2.751,16463.235,2.8244
4,q109,86.454,4.475,90.929,1.301
4,q110,89.08,4.011,93.091,1.4288
4,q111,124.648,4.355,129.003,1.4448
4,q112,102.432,4.293,106.725,1.3057
4,q113,688.25,2.344,690.594,1.1728
4,q114,689.156,3.21,692.366,1.2394
4,q115,1591.044,2.691,1593.735,1.7439
4,q116,197.384,2.728,200.112,1.5974
4,q117,94.034,2.393,96.427,1.3711
4,q118,81.284,2.43,83.714,1.4121
4,q119,152.229,2.722,154.951,1.583
4,q121,119.404,3.706,123.11,1.0403
4,q123,4785.94,2.411,4788.351,3.9984
4,q124,623.442,2.622,626.064,2.3269
4,q125,29.492,2.858,32.35,2.561
4,q127,58.381,5.093,63.474,1.3821
4,q128,72.536,5.761,78.297,1.7693
4,q129,100.569,4.727,105.296,1.1404
4,q130,58.435,4.254,62.689,1.0939
4,q131,185.537,5.691,191.228,1.6103
4,q132,1224.815,5.917,1230.732,1.938
4,q133,981.19,5.197,986.387,2.2176
4,q134,39.096,5.824,44.92,7.2569
4,q137,47.05,4.742,51.792,2.1767
4,q138,825.607,3.226,828.833,4.1475
4,q139,201.575,5.745,207.32,1.3249
4,q140,5716.475,13.79,5730.265,1.9091
4,q141,13424.039,10.255,13434.294,1.527
4,q142,11107.893,13.234,11121.127,1.6392
4,q143,7747.148,12.137,7759.285,1.7986
4,q144,582.888,5.545,588.433,1.3047
4,q145,86.386,7.669,94.055,1.5942
4,q146,144.099,7.241,151.34,1.3935
5,q001,16.929,0.879,17.808,1.0403
5,q002,420.75,0.988,421.738,1.7514
5,q003,112.041,1.06,113.101,1.3692
5,q004,128.006,1.041,129.047,1.3772
5,q005,313.695,0.967,314.662,1.7572
5,q006,75.85,1.122,76.972,1.2747
5,q007,84.392,1.419,85.811,1.0459
5,q008,117.736,1.522,119.258,1.2406
5,q009,88.543,1.429,89.972,1.1957
5,q010,48.27,1.879,50.149,1.1006
5,q011,39.248,2.183,41.431,1.217
5,q012,74.112,1.66,75.772,1.1724
5,q013,27.911,1.509,29.42,1.625
5,q014,14.267,1.678,15.945,2.0483
5,q015,353.002,1.621,354.623,1.1256
5,q016,38.547,1.72,40.267,1.691
5,q017,9.624,1.221,10.845,3.0271
5,q018,33.211,2.333,35.544,1.1087
5,q019,27.816,1.285,29.101,1.1452
5,q020,48.855,1.566,50.421,1.2033
5,q021,41.494,1.566,43.06,2.0763
5,q022,173.855,1.591,175.446,1.9093
5,q023,56.598,1.328,57.926,1.7814
5,q024,22.063,1.445,23.508,1.0979
5,q025,49.929,2.575,52.504,1.1548
5,q026,37.107,1.95,39.057,1.2746
5,q027,26.854,3.16,30.014,1.3763
5,q028,595.459,1.894,597.353,1.2878
5,q029,70.677,2.787,73.464,1.4747
5,q030,11079.144,2.618,11081.762,3.0629
5,q031,449.858,2.668,452.526,2.4694
5,q032,643.713,3.394,647.107,1.514
5,q033,63.308,3.177,66.485,4.4072
5,q035,179.301,2.728,182.029,2.5469
5,q036,16.543,2.714,19.257,1.6951
5,q037,161.879,2.136,164.015,1.6585
5,q038,3432.006,2.926,3434.932,1.3216
5,q039,107.959,3.2,111.159,2.2819
5,q040,30.719,2.466,33.185,1.307
5,q041,9.565,2.883,12.448,1.0903
5,q042,97.508,2.114,99.622,1.2744
5,q043,322.725,2.679,325.404,1.1699
5,q044,117.372,4.047,121.419,1.1637
5,q045,6.949,3.048,9.997,2.7709
5,q046,72.397,5.619,78.016,1.7634
5,q047,2813.498,5.099,2818.597,4.8467
5,q048,9.188,4.264,13.452,4.5221
5,q049,1151.256,5.563,1156.819,2.4699
5,q050,17.963,5.736,23.699,3.258
5,q051,4327.091,5.438,4332.529,1.497
5,q052,7776.303,5.727,7782.03,3.1558
5,q053,78.964,2.897,81.861,1.2869
5,q054,8.923,3.438,12.361,2.2231
5,q055,6.174,3.23,9.404,1.2392
5,q056,700.755,2.554,703.309,3.8867
5,q057,38.394,3.653,42.047,2.2764
5,q060,483.325,4.454,487.779,1.2999
5,q061,79.449,7.358,86.807,1.2973
5,q062,38.047,6.257,44.304,1.6325
5,q063,32.783,7.352,40.135,1.521
5,q064,92.823,7.101,99.924,2.5624
5,q065,37.618,7.091,44.709,2.0161
5,q066,305.837,7.264,313.101,2.4416
5,q067,14.518,7.457,21.975,3.1516
5,q068,38030.377,5.201,38035.578,2.4785
5,q069,3032.718,6.413,3039.131,1.4396
5,q070,3091.488,8.149,3099.637,2.5848
5,q071,2372.278,5.623,2377.901,2.2471
5,q072,87.591,5.95,93.541,3.8793
5,q073,106.564,7.092,113.656,2.1066
